,Amount,Protein,Fat,Carbs,Fiber,Alcohol,Sugar,Saturated Fats,Sodium,Cholesterol,Potassium,Iron,Ca,Source,Calories,Match Index,,,,,,
Olina's Bakehouse Artisan Cookies Triple Chocolate,1,0.9,3.4,9.9,0,0,7.1,2.6,60,0,0,0,0,Woolworths,73.8,1476,,,,,,
Snack 2 - 419.66467,,,,,,,,,,,,,,,,,,,,,,
Sultana,18.75,0.48750000000000004,0.05625,11.4,0.61875,0,11.0625,0,1.3125000000000002,0,179.0625,0.34687500000000004,9.75,Australian Government,48.05625,1037,,,,,,
Oats hulled uncooked,6.25,0.73125,0.6125,3.4687500000000004,0.5375,0,0.075,1.2125,0.25,0,19.375,0.24375,2.3125,Australian Government,22.3125,703,,,,,,
Coconut Flakes (Woolworths),3,0.201,1.9529999999999998,0.6990000000000001,0.44400000000000006,0,0.159,1.869,1.23,0,0,0,0,Woolworths,21.176999999999996,1449,,,,,,
Cherry raw,50,0.4,0.1,5.45,0.75,0,5.45,0,0,0,114.99999999999999,0.14,11,Australian Government,24.3,296,,,,,,
Sourdough Bread 100% Caputo 70% Hydration,60,5.50368,0.42336,30.270239999999998,1.2700799999999999,0,0.42336,0.12700799999999998,338.28192,0,0.84672,0,0.88704,Own Recipe,146.90591999999998,1261,,,,,,
Oil olive,3,0,2.9970000000000003,0,0,0,0,0.48780000000000007,0,0,0,0,0,Australian Government,26.973000000000003,717,,,,,,
Tomato common raw,160,0.96,0,4.8,1.7600000000000002,0,4,0,6.4,0,336,0.368,17.6,Australian Government,23.04,1060,,,,,,
Blueberry purchased frozen,50,0.25,0,4.95,1.8000000000000003,0,4.75,0,1,0,38.5,0.18,5.5,Australian Government,20.8,150,,,,,,
Chobani No Fat Plain Yoghurt,150,14.549999999999999,0.3,6.300000000000001,0,0,4.95,0.15,48,0,0,0,0,Woolworths,86.1,1403,,,,,,
Dinner - 564.165465909091,https://downshiftology.com/recipes/lemon-vinaigrette/,,,,,,,https://downshiftology.com/best-meal-prep-recipes/,,,,,,,0,,,,,,,
Chickpea dried,50,9.85,2.75,19.25,10.4,0,1.1,6.35,5.5,0,198,2.3,79.5,Australian Government,141.15,312,,,,,,
Cucumber common unpeeled raw,160,1.28,0.16,1.92,2.2399999999999998,0,1.92,0,16,0,217.60000000000002,0.35200000000000004,28.799999999999997,Australian Government,14.24,381,,,,,,
Capsicum red fresh raw,80,1.36,0.16,3.2,1.4400000000000002,0,3.2,0,1.6,0,139.2,0.24,3.2,Australian Government,19.68,262,,,,,,
Tomato cherry raw,130,0.65,0.13,2.8600000000000003,2.21,0,2.8600000000000003,0,13,0,312,0.65,14.3,Australian Government,15.21,1059,,,,,,
Onion mature red skinned peeled raw,40,0.52,0,2.32,1.08,0,2.32,0,3.2,0,72,0.09599999999999999,9.200000000000001,Australian Government,11.36,728,,,,,,
Danish Style Fetta Woolworths,30,4.65,5.7,1.2899999999999998,0,0,0.3,3.9000000000000004,348,0,0,0,0,Woolworths,75.06,1465,,,,,,
Teriyaki Sauce Homemade,50,1.9267045454545457,0.007102272727272727,15.70568181818182,0.014204545454545454,0,9.725,0,1270.0624999999998,0,0.06818181818181818,0,0.03409090909090909,Own Recipe,70.59346590909091,1262,,,,,,
Ocean Chef Fish King Snapper Portions (serving),1,25.6,1.5,0,0,0,0,0.493,75,0,0,0,0,Woolworths,115.9,1480,,,,,,
Garlic peeled fresh raw,3,0.183,0.08399999999999999,0.306,0.5069999999999999,0,0.045,1.0499999999999998,0.24,0,15.299999999999999,0.051000000000000004,0.8999999999999999,Australian Government,2.7119999999999997,454,,,,,,
Juice lemon,10,0.06,0.02,0.18000000000000002,0.25,0,0.18000000000000002,0,0.2,0,12,0.03,2,Australian Government,1.1400000000000001,498,,,,,,
Oil olive,10,0,9.990000000000002,0,0,0,0,1.6260000000000003,0,0,0,0,0,Australian Government,89.91000000000003,717,,,,,,
Woolworths Wholegrain Mustard,5,0.36000000000000004,0.5900000000000001,0.11499999999999999,0.41500000000000004,0,0.08,0,105,0,0,0,0,Woolworths,7.210000000000001,1455,,,,,,
Honey,10,0.02,0,8.209999999999999,0,0,8.209999999999999,0,1.4000000000000001,0,6.2,0.02,0.8,Australian Government,32.919999999999995,484,,,,,,
Note: the one above is vinagrette for the salad,,,,,,,,,,,,,,,,,,Daily Totals:,Goals:,Actual:,,
,,,,,,,,,,,,,,,,,,Protein,150,139.43913454545455,,10.56086545454545
,,,,,,,,,,,,,,,,,,Fat,70,62.08921227272729,-4.622844191919228,7.910787727272712
,,,,,,,,,,,,,,,,,,Carb,220,248.20067181818186,-10.401399431818248,-28.20067181818186
,,,,,,,,,,,,,,,,,,Fibre,32.662000000000006,31.04453454545455,,1.6174654545454565
,,,,,,,,,,,,,,,,,,Alcohol,0,0,,
,,,,,,,,,,,,,,,,,,Calories,2110,2109.362135909091,,
,,,,,,,,,,,,,,,,,,,,,,
Daily Totals,,139.43913454545455,62.08921227272729,248.20067181818186,31.04453454545455,0,84.18186,152.430508,3960.9369199999996,665.52,2600.352401818182,9.094624999999999,538.1636309090909,,2109.362135909091,,,,,,,
Goals,,150,70,220,29.54,0,,,,,,,,,2110,,,,,,,
