,Amount,Protein,Fat,Carbs,Fiber,Alcohol,Sugar,Saturated Fats,Sodium,Cholesterol,Potassium,Iron,Ca,Source,Calories,Match Index,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
Snack 2 - 271.94,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
Nut almond with skin raw unsalted,5,0.9849999999999999,2.525,0.27,0.545,0,0.26,0.395,0,0,39.8,0.1875,13.25,Australian Government,27.744999999999997,684,,,,,,
Banana cavendish peeled raw,80,1.1199999999999999,0.24,15.68,1.7600000000000002,0,10.24,0,0,0,276.8,0.23199999999999998,4,Australian Government,69.36,35,,,,,,
Oats rolled uncooked,40,4.96,3.8,19.96,3.8,0,0.4,7.759999999999999,1.2,0,124,1.4000000000000001,16,Australian Government,133.88,706,,,,,,
Cocoa powder,5,1.025,0.76,0.525,1.3849999999999998,0,0.075,3.165,4.050000000000001,0,220,1.5,8.5,Australian Government,13.04,331,,,,,,
Nut peanut with skin raw unsalted,5,1.2349999999999999,2.355,0.44500000000000006,0.4099999999999999,0,0.255,0.9095,0.05,0,27,0.11499999999999999,2.7,Australian Government,27.915,693,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
Dinner - 1146.6192,,,,,,,,,,,,,,,,,,,,,,
Pumpkin butternut peeled fresh raw,250,5.25,1.5,17.25,4.500000000000001,0,13.000000000000002,72.75000000000001,2.5,0,940,0.8,45,Australian Government,103.5,889,,,,,,
Arborio Carrefour,90,6.210000000000001,1.1700000000000002,69.3,1.71,0,0,0.36,0,0,0,0,0,Carrefour,312.57,1694,,,,,,
Parmigiano Reggiano,30,9.72,8.91,0,0,0,0,5.88,195,24.9,30,0.06,346.5,Producer Website,119.07,1412,,,,,,
Bacon Short Cut 97% Fat Free (Aldi),100,20,3,1.4,0,0,0,1.2,1090,0,0,0,0,FatSecret,112.6,1282,,,,,,
Parsley continental fresh raw,20,0.48,0.04,0.12,0.94,0,0.12,0,11.6,0,306,0.54,38,Australian Government,2.76,744,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
Milk cow canned evaporated regular,192.5,14.8225,15.784999999999998,19.25,0,0,19.25,130.64975,200.20000000000002,46.199999999999996,654.5,0.28875,492.8,Australian Government,278.355,627,,,,,,
Onion mature brown skinned peeled raw,90,1.1700000000000002,0,5.22,2.43,0,5.22,0,7.2,0,162,0.21599999999999997,20.7,Australian Government,25.56,728,,,,,,
Butter plain no added salt,15,0.165,12.194999999999999,0,0,0,0,10.437,1.5,25.049999999999997,3.45,0.0015,2.5500000000000003,Australian Government,110.41499999999998,233,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
Pannacotta,1,3.5604,2.2164,11.9,0,0,11.9,44.8635,28.029999999999994,6.5,90.62199999999999,0.0531,71.67999999999999,Own Recipe,81.7892,1273,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,Daily Totals:,Goals:,Actual:,,
,,,,,,,,,,,,,,,,#N/A,,Protein,140,131.20265,,8.797349999999994
,,,,,,,,,,,,,,,,#N/A,,Fat,60,63.550149999999995,-5.826149999999998,-3.550149999999995
,,,,,,,,,,,,,,,,#N/A,,Carb,210,215.121,-13.108837499999993,-5.121000000000009
,,,,,,,,,,,,,,,,,,Fibre,32.662000000000006,39.040000000000006,,-6.378
,,,,,,,,,,,,,,,,,,Alcohol,0,0,,
,,,,,,,,,,,,,,,,,,Calories,1940,1957.24595,,
,,,,,,,,,,,,,,,,,,,,,,
Daily Totals,,131.20265,63.550149999999995,215.121,39.040000000000006,0,68.6475,300.77225000000004,1673.0449999999998,102.64999999999999,4117.8595,13.125225000000002,1168.3925000000002,,1957.2459499999995,,,,,,,
Goals,,140,60,210,27.16,0,,,,,,,,,1940,,,,,,,
